Data de Inscrição,Nome da Academia,Cidade,Idade do Inscrito,Sexo,Esporte,Status Civil
2023-05-15,Spotters,Setubal,48,F,Ciclyn,Casado(a)
2023-05-16,Spotters,Gondomar,30,M,Ciclyn,Solteiro(a)
2023-05-16,Spotters,Espinho,43,M,Ciclyn,Casado(a)
2023-05-16,Spotters,Setubal,39,F,Yoga,Viúvo(a)
2023-05-16,Spotters,Gondomar,32,M,Yoga,Viúvo(a)
2023-05-16,Spotters,Setubal,43,F,Ciclyn,Casado(a)
2023-05-16,Spotters,Espinho,47,F,Ciclyn,Divorciado(a)
2023-05-16,Spotters,Matosinhos,35,F,Ciclyn,Casado(a)
2023-05-17,Spotters,Setubal,37,M,Ciclyn,Viúvo(a)
2023-05-17,Spotters,Matosinhos,26,F,Ciclyn,Solteiro(a)
2023-05-17,Spotters,Gondomar,37,M,Yoga,Casado(a)
2023-05-17,Spotters,Gondomar,47,F,Musculação,Divorciado(a)
2023-05-18,Spotters,Gondomar,35,F,Ciclyn,Solteiro(a)
2023-05-18,Spotters,Espinho,29,M,Yoga,Casado(a)
2023-05-18,Spotters,Matosinhos,39,F,Yoga,Casado(a)
2023-05-19,Spotters,Espinho,27,F,Ciclyn,Solteiro(a)
2023-05-19,Spotters,Gondomar,46,F,Ciclyn,Casado(a)
2023-05-19,Spotters,Setubal,45,F,Yoga,Casado(a)
2023-05-19,Spotters,Matosinhos,44,M,Ciclyn,Casado(a)
2023-05-20,Spotters,Matosinhos,32,F,Ciclyn,Casado(a)
2023-05-20,Spotters,Setubal,27,F,Musculação,Solteiro(a)
2023-05-20,Spotters,Gondomar,42,F,Ciclyn,Viúvo(a)
2023-05-21,Spotters,Gondomar,46,F,Ciclyn,Casado(a)
2023-05-21,Spotters,Espinho,26,F,Ciclyn,Divorciado(a)
2023-05-21,Spotters,Setubal,26,M,Musculação,Solteiro(a)
2023-05-21,Spotters,Setubal,30,F,Yoga,Casado(a)
2023-05-21,Spotters,Espinho,34,M,Musculação,Casado(a)
2023-05-21,Spotters,Gondomar,37,M,Ciclyn,Casado(a)
2023-05-21,Spotters,Espinho,37,M,Ciclyn,Casado(a)
2023-05-21,Spotters,Setubal,29,F,Ciclyn,Solteiro(a)
2023-05-21,Spotters,Matosinhos,27,M,Musculação,Solteiro(a)
2023-05-22,Spotters,Matosinhos,36,F,Yoga,Divorciado(a)
2023-05-22,Spotters,Gondomar,26,M,Yoga,Casado(a)
2023-05-22,Spotters,Setubal,29,F,Musculação,Casado(a)
2023-05-22,Spotters,Gondomar,44,F,Ciclyn,Solteiro(a)
2023-05-22,Spotters,Espinho,25,F,Ciclyn,Casado(a)
2023-05-22,Spotters,Gondomar,35,F,Ciclyn,Casado(a)
2023-05-22,Spotters,Espinho,45,M,Musculação,Solteiro(a)
2023-05-22,Spotters,Gondomar,49,M,Ciclyn,Solteiro(a)
2023-05-22,Spotters,Gondomar,33,M,Ciclyn,Casado(a)
2023-05-22,Spotters,Espinho,36,M,Ciclyn,Solteiro(a)
2023-05-23,Spotters,Setubal,25,M,Musculação,Casado(a)
2023-05-23,Spotters,Espinho,43,F,Ciclyn,Casado(a)
2023-05-23,Spotters,Matosinhos,44,M,Ciclyn,Solteiro(a)
2023-05-23,Spotters,Setubal,47,F,Musculação,Solteiro(a)
2023-05-23,Spotters,Espinho,32,F,Ciclyn,Viúvo(a)
2023-05-23,Spotters,Espinho,33,F,Ciclyn,Viúvo(a)
2023-05-24,Spotters,Gondomar,40,M,Yoga,Casado(a)
2023-05-24,Spotters,Setubal,48,F,Ciclyn,Viúvo(a)
2023-05-24,Spotters,Gondomar,38,F,Musculação,Solteiro(a)
2023-05-25,Spotters,Setubal,39,M,Ciclyn,Solteiro(a)
2023-05-25,Spotters,Matosinhos,39,F,Ciclyn,Solteiro(a)
2023-05-25,Spotters,Matosinhos,28,F,Musculação,Solteiro(a)
2023-05-25,Spotters,Setubal,30,F,Yoga,Casado(a)
2023-05-25,Spotters,Setubal,41,F,Musculação,Casado(a)
2023-05-25,Spotters,Gondomar,32,F,Musculação,Casado(a)
2023-05-25,Spotters,Espinho,49,F,Ciclyn,Casado(a)
2023-05-26,Spotters,Gondomar,37,M,Yoga,Viúvo(a)
2023-05-26,Spotters,Setubal,32,M,Ciclyn,Viúvo(a)
2023-05-26,Spotters,Setubal,28,F,Ciclyn,Casado(a)
2023-05-26,Spotters,Espinho,49,M,Ciclyn,Casado(a)
2023-05-26,Spotters,Espinho,29,F,Yoga,Solteiro(a)
2023-05-27,Spotters,Matosinhos,42,M,Yoga,Solteiro(a)
2023-05-27,Spotters,Espinho,44,F,Yoga,Casado(a)
2023-05-27,Spotters,Matosinhos,41,M,Musculação,Solteiro(a)
2023-05-27,Spotters,Gondomar,36,M,Yoga,Solteiro(a)
2023-05-27,Spotters,Setubal,37,F,Ciclyn,Casado(a)
2023-05-27,Spotters,Matosinhos,38,M,Yoga,Casado(a)
2023-05-27,Spotters,Setubal,47,F,Ciclyn,Casado(a)
2023-05-27,Spotters,Espinho,33,M,Yoga,Casado(a)
2023-05-27,Spotters,Gondomar,35,F,Musculação,Casado(a)
2023-05-27,Spotters,Espinho,32,M,Ciclyn,Solteiro(a)
2023-05-28,Spotters,Espinho,32,M,Musculação,Casado(a)
2023-05-28,Spotters,Matosinhos,26,F,Yoga,Solteiro(a)
2023-05-28,Spotters,Setubal,27,M,Ciclyn,Solteiro(a)
2023-05-28,Spotters,Espinho,43,F,Yoga,Divorciado(a)
2023-05-29,Spotters,Matosinhos,27,F,Musculação,Casado(a)
2023-05-29,Spotters,Matosinhos,39,F,Musculação,Solteiro(a)
2023-05-29,Spotters,Setubal,36,M,Musculação,Casado(a)
2023-05-29,Spotters,Espinho,37,F,Ciclyn,Casado(a)
2023-05-29,Spotters,Setubal,27,M,Ciclyn,Viúvo(a)
2023-05-29,Spotters,Espinho,38,M,Ciclyn,Casado(a)
2023-05-29,Spotters,Gondomar,48,F,Yoga,Casado(a)
2023-05-29,Spotters,Gondomar,44,F,Ciclyn,Solteiro(a)
2023-05-29,Spotters,Matosinhos,27,M,Musculação,Casado(a)
2023-05-30,Spotters,Espinho,40,M,Yoga,Solteiro(a)
2023-05-30,Spotters,Gondomar,29,M,Yoga,Casado(a)
2023-05-30,Spotters,Gondomar,32,F,Musculação,Solteiro(a)
2023-05-30,Spotters,Gondomar,40,F,Musculação,Divorciado(a)
2023-05-30,Spotters,Espinho,32,F,Ciclyn,Viúvo(a)
2023-05-30,Spotters,Matosinhos,37,M,Ciclyn,Casado(a)
2023-05-31,Spotters,Espinho,42,F,Ciclyn,Casado(a)
2023-05-31,Spotters,Gondomar,29,M,Musculação,Solteiro(a)
2023-05-31,Spotters,Espinho,35,F,Musculação,Solteiro(a)
2023-05-31,Spotters,Gondomar,37,M,Ciclyn,Casado(a)
2023-05-31,Spotters,Matosinhos,45,F,Musculação,Solteiro(a)
2023-05-31,Spotters,Matosinhos,30,F,Yoga,Solteiro(a)
2023-05-31,Spotters,Espinho,41,M,Yoga,Solteiro(a)
2023-05-31,Spotters,Setubal,40,F,Ciclyn,Viúvo(a)
2023-05-31,Spotters,Gondomar,38,M,Ciclyn,Solteiro(a)
2023-05-31,Spotters,Matosinhos,29,F,Musculação,Casado(a)
2023-06-01,Spotters,Matosinhos,27,F,Musculação,Casado(a)
2023-06-01,Spotters,Espinho,25,M,Yoga,Solteiro(a)
2023-06-01,Spotters,Setubal,28,F,Musculação,Casado(a)
2023-06-01,Spotters,Espinho,38,M,Musculação,Solteiro(a)
2023-06-01,Spotters,Matosinhos,36,M,Yoga,Solteiro(a)
2023-06-01,Spotters,Setubal,33,F,Musculação,Casado(a)
2023-06-01,Spotters,Setubal,26,F,Ciclyn,Solteiro(a)
2023-06-01,Spotters,Gondomar,26,M,Yoga,Divorciado(a)
2023-06-01,Spotters,Espinho,40,F,Ciclyn,Divorciado(a)
2023-06-01,Spotters,Setubal,26,F,Musculação,Casado(a)
2023-06-02,Spotters,Matosinhos,42,F,Yoga,Casado(a)
2023-06-02,Spotters,Matosinhos,38,M,Musculação,Casado(a)
2023-06-02,Spotters,Matosinhos,33,F,Musculação,Solteiro(a)
2023-06-02,Spotters,Matosinhos,31,F,Ciclyn,Casado(a)
2023-06-02,Spotters,Espinho,32,M,Ciclyn,Solteiro(a)
2023-06-02,Spotters,Gondomar,32,F,Yoga,Casado(a)
2023-06-03,Spotters,Setubal,25,M,Musculação,Solteiro(a)
2023-06-03,Spotters,Matosinhos,45,F,Yoga,Casado(a)
2023-06-03,Spotters,Gondomar,27,F,Musculação,Viúvo(a)
2023-06-04,Spotters,Gondomar,40,F,Yoga,Casado(a)
2023-06-04,Spotters,Setubal,27,M,Musculação,Viúvo(a)
2023-06-04,Spotters,Setubal,42,M,Musculação,Divorciado(a)
2023-06-04,Spotters,Setubal,45,M,Musculação,Viúvo(a)
2023-06-04,Spotters,Espinho,25,F,Yoga,Casado(a)
2023-06-04,Spotters,Gondomar,32,F,Ciclyn,Casado(a)
2023-06-04,Spotters,Gondomar,35,M,Musculação,Casado(a)
2023-06-04,Spotters,Gondomar,46,M,Yoga,Casado(a)
2023-06-05,Spotters,Matosinhos,44,F,Ciclyn,Viúvo(a)
2023-06-05,Spotters,Gondomar,46,F,Musculação,Casado(a)
2023-06-05,Spotters,Espinho,29,M,Musculação,Solteiro(a)
2023-06-05,Spotters,Espinho,40,M,Musculação,Solteiro(a)
2023-06-05,Spotters,Gondomar,46,M,Yoga,Solteiro(a)
2023-06-06,Spotters,Espinho,38,F,Yoga,Divorciado(a)
2023-06-06,Spotters,Matosinhos,40,M,Musculação,Divorciado(a)
2023-06-06,Spotters,Espinho,42,F,Musculação,Solteiro(a)
2023-06-06,Spotters,Gondomar,46,F,Musculação,Casado(a)
2023-06-06,Spotters,Setubal,44,M,Musculação,Casado(a)
2023-06-07,Spotters,Gondomar,45,M,Yoga,Solteiro(a)
2023-06-07,Spotters,Espinho,45,F,Ciclyn,Casado(a)
2023-06-07,Spotters,Gondomar,28,F,Musculação,Casado(a)
2023-06-07,Spotters,Setubal,25,F,Ciclyn,Solteiro(a)
2023-06-07,Spotters,Setubal,28,M,Musculação,Casado(a)
2023-06-07,Spotters,Setubal,42,F,Musculação,Solteiro(a)
2023-06-07,Spotters,Setubal,41,M,Ciclyn,Solteiro(a)
2023-06-08,Spotters,Gondomar,30,M,Yoga,Casado(a)
2023-06-08,Spotters,Setubal,43,M,Yoga,Solteiro(a)
2023-06-08,Spotters,Gondomar,44,M,Yoga,Casado(a)
2023-06-08,Spotters,Setubal,29,M,Musculação,Casado(a)
2023-06-08,Spotters,Espinho,43,M,Ciclyn,Solteiro(a)
2023-06-08,Spotters,Gondomar,42,F,Musculação,Solteiro(a)
2023-06-08,Spotters,Gondomar,29,F,Musculação,Casado(a)
2023-06-08,Spotters,Matosinhos,38,M,Yoga,Solteiro(a)
2023-06-08,Spotters,Setubal,30,M,Yoga,Solteiro(a)
2023-06-09,Spotters,Matosinhos,27,F,Ciclyn,Solteiro(a)
2023-06-09,Spotters,Espinho,48,F,Musculação,Casado(a)
2023-06-09,Spotters,Gondomar,43,F,Ciclyn,Casado(a)
2023-06-09,Spotters,Setubal,27,F,Ciclyn,Viúvo(a)
2023-06-09,Spotters,Gondomar,26,F,Musculação,Casado(a)
2023-06-09,Spotters,Setubal,47,M,Ciclyn,Solteiro(a)
2023-06-10,Spotters,Matosinhos,38,F,Musculação,Casado(a)
2023-06-10,Spotters,Espinho,30,F,Musculação,Casado(a)
2023-06-10,Spotters,Gondomar,29,F,Musculação,Solteiro(a)
2023-06-10,Spotters,Matosinhos,41,F,Yoga,Viúvo(a)
2023-06-11,Spotters,Espinho,25,F,Musculação,Divorciado(a)
2023-06-11,Spotters,Espinho,47,F,Musculação,Viúvo(a)
2023-06-11,Spotters,Espinho,42,M,Musculação,Casado(a)
2023-06-11,Spotters,Espinho,35,F,Musculação,Solteiro(a)
2023-06-11,Spotters,Espinho,28,F,Ciclyn,Casado(a)
2023-06-11,Spotters,Espinho,48,M,Ciclyn,Casado(a)
2023-06-11,Spotters,Matosinhos,38,M,Yoga,Casado(a)
2023-06-11,Spotters,Setubal,35,M,Yoga,Casado(a)
2023-06-11,Spotters,Matosinhos,25,F,Yoga,Solteiro(a)
2023-06-12,Spotters,Espinho,28,F,Musculação,Solteiro(a)
2023-06-12,Spotters,Espinho,38,M,Yoga,Solteiro(a)
2023-06-12,Spotters,Gondomar,30,F,Yoga,Casado(a)
2023-06-12,Spotters,Setubal,44,M,Yoga,Casado(a)
2023-06-12,Spotters,Gondomar,47,M,Musculação,Solteiro(a)
2023-06-12,Spotters,Setubal,47,F,Ciclyn,Casado(a)
2023-06-12,Spotters,Gondomar,48,F,Musculação,Casado(a)
2023-06-12,Spotters,Setubal,44,M,Ciclyn,Solteiro(a)
2023-06-12,Spotters,Setubal,34,M,Musculação,Solteiro(a)
2023-06-12,Spotters,Gondomar,29,M,Yoga,Solteiro(a)
2023-06-13,Spotters,Espinho,26,F,Yoga,Solteiro(a)
2023-06-13,Spotters,Matosinhos,46,F,Yoga,Divorciado(a)
2023-06-13,Spotters,Setubal,32,M,Yoga,Solteiro(a)
2023-06-13,Spotters,Matosinhos,32,F,Musculação,Divorciado(a)
2023-06-13,Spotters,Gondomar,37,M,Yoga,Casado(a)
2023-06-13,Spotters,Matosinhos,43,F,Yoga,Casado(a)
2023-06-13,Spotters,Gondomar,44,F,Yoga,Casado(a)
2023-06-14,Spotters,Espinho,43,F,Musculação,Viúvo(a)
2023-06-14,Spotters,Setubal,25,F,Musculação,Solteiro(a)
2023-06-14,Spotters,Espinho,48,M,Ciclyn,Solteiro(a)
2023-06-14,Spotters,Gondomar,48,F,Yoga,Solteiro(a)
2023-06-14,Spotters,Matosinhos,42,M,Musculação,Divorciado(a)
2023-06-14,Spotters,Gondomar,27,M,Yoga,Viúvo(a)
2023-06-14,Spotters,Matosinhos,26,M,Yoga,Casado(a)
2023-06-14,Spotters,Gondomar,48,M,Musculação,Casado(a)
2023-06-14,Spotters,Setubal,37,M,Musculação,Divorciado(a)
2023-06-14,Spotters,Gondomar,39,F,Ciclyn,Casado(a)
2023-06-15,Spotters,Gondomar,34,M,Yoga,Casado(a)
2023-06-15,Spotters,Matosinhos,33,M,Ciclyn,Solteiro(a)
2023-06-15,Spotters,Matosinhos,48,M,Ciclyn,Casado(a)
2023-06-15,Spotters,Espinho,25,M,Yoga,Solteiro(a)
2023-06-15,Spotters,Setubal,29,M,Ciclyn,Casado(a)
2023-06-15,Spotters,Gondomar,38,M,Musculação,Solteiro(a)
2023-06-15,Spotters,Setubal,27,F,Musculação,Divorciado(a)
2023-06-16,Spotters,Setubal,33,F,Musculação,Solteiro(a)
2023-06-16,Spotters,Gondomar,42,F,Ciclyn,Solteiro(a)
2023-06-16,Spotters,Matosinhos,46,M,Musculação,Solteiro(a)
2023-06-16,Spotters,Espinho,48,F,Musculação,Casado(a)
2023-06-16,Spotters,Matosinhos,30,F,Ciclyn,Viúvo(a)
2023-06-16,Spotters,Matosinhos,44,M,Yoga,Solteiro(a)
2023-06-16,Spotters,Setubal,28,M,Ciclyn,Casado(a)
2023-06-16,Spotters,Matosinhos,34,F,Musculação,Solteiro(a)
2023-06-16,Spotters,Gondomar,33,F,Yoga,Casado(a)
2023-06-16,Spotters,Setubal,33,M,Yoga,Solteiro(a)
2023-06-17,Spotters,Matosinhos,40,M,Musculação,Casado(a)
2023-06-17,Spotters,Espinho,47,M,Ciclyn,Solteiro(a)
2023-06-17,Spotters,Gondomar,39,F,Ciclyn,Divorciado(a)
2023-06-17,Spotters,Espinho,26,M,Musculação,Solteiro(a)
2023-06-17,Spotters,Matosinhos,40,M,Musculação,Viúvo(a)
2023-06-17,Spotters,Matosinhos,28,F,Musculação,Casado(a)
2023-06-17,Spotters,Setubal,34,M,Ciclyn,Solteiro(a)
2023-06-17,Spotters,Gondomar,36,M,Yoga,Casado(a)
2023-06-17,Spotters,Gondomar,40,M,Yoga,Divorciado(a)
2023-06-17,Spotters,Setubal,27,F,Yoga,Solteiro(a)
2023-06-18,Spotters,Espinho,35,M,Ciclyn,Divorciado(a)
2023-06-18,Spotters,Espinho,40,M,Yoga,Solteiro(a)
2023-06-18,Spotters,Matosinhos,29,F,Ciclyn,Solteiro(a)
2023-06-18,Spotters,Matosinhos,38,F,Ciclyn,Casado(a)
2023-06-18,Spotters,Matosinhos,40,F,Yoga,Solteiro(a)
2023-06-18,Spotters,Setubal,31,F,Yoga,Solteiro(a)
2023-06-18,Spotters,Espinho,48,M,Ciclyn,Solteiro(a)
2023-06-18,Spotters,Setubal,41,M,Ciclyn,Solteiro(a)
2023-06-19,Spotters,Matosinhos,38,F,Yoga,Divorciado(a)
2023-06-19,Spotters,Espinho,39,M,Musculação,Casado(a)
2023-06-19,Spotters,Espinho,43,F,Yoga,Divorciado(a)
2023-06-19,Spotters,Matosinhos,26,F,Musculação,Casado(a)
2023-06-19,Spotters,Espinho,29,F,Musculação,Casado(a)
2023-06-19,Spotters,Espinho,46,M,Musculação,Casado(a)
2023-06-19,Spotters,Setubal,45,F,Musculação,Divorciado(a)
2023-06-19,Spotters,Setubal,39,M,Yoga,Solteiro(a)
2023-06-19,Spotters,Setubal,42,F,Ciclyn,Solteiro(a)
2023-06-19,Spotters,Gondomar,45,F,Musculação,Casado(a)
2023-06-20,Spotters,Gondomar,43,M,Ciclyn,Casado(a)
2023-06-20,Spotters,Matosinhos,27,M,Yoga,Solteiro(a)
2023-06-20,Spotters,Setubal,37,F,Ciclyn,Casado(a)
2023-06-20,Spotters,Gondomar,41,F,Ciclyn,Casado(a)
2023-06-21,Spotters,Matosinhos,36,M,Yoga,Solteiro(a)
2023-06-21,Spotters,Espinho,25,F,Ciclyn,Divorciado(a)
2023-06-21,Spotters,Matosinhos,30,M,Yoga,Divorciado(a)
2023-06-21,Spotters,Gondomar,32,M,Yoga,Solteiro(a)
2023-06-21,Spotters,Espinho,25,F,Yoga,Viúvo(a)
2023-06-21,Spotters,Espinho,42,M,Musculação,Viúvo(a)
2023-06-22,Spotters,Gondomar,26,F,Musculação,Divorciado(a)
2023-06-22,Spotters,Gondomar,39,F,Yoga,Solteiro(a)
2023-06-22,Spotters,Matosinhos,45,F,Yoga,Casado(a)
2023-06-22,Spotters,Matosinhos,31,M,Ciclyn,Viúvo(a)
2023-06-22,Spotters,Matosinhos,44,F,Ciclyn,Casado(a)
2023-06-22,Spotters,Gondomar,43,M,Yoga,Solteiro(a)
2023-06-22,Spotters,Gondomar,40,M,Ciclyn,Solteiro(a)
2023-06-23,Spotters,Matosinhos,33,M,Yoga,Casado(a)
2023-06-23,Spotters,Setubal,48,F,Musculação,Casado(a)
2023-06-23,Spotters,Setubal,27,F,Yoga,Casado(a)
2023-06-23,Spotters,Setubal,30,M,Musculação,Divorciado(a)
2023-06-24,Spotters,Setubal,34,M,Ciclyn,Solteiro(a)
2023-06-24,Spotters,Setubal,35,M,Ciclyn,Divorciado(a)
2023-06-24,Spotters,Gondomar,47,M,Ciclyn,Solteiro(a)
2023-06-25,Spotters,Espinho,31,F,Musculação,Solteiro(a)
2023-06-25,Spotters,Matosinhos,36,F,Yoga,Casado(a)
2023-06-25,Spotters,Gondomar,40,F,Ciclyn,Solteiro(a)
2023-06-25,Spotters,Gondomar,42,M,Yoga,Solteiro(a)
2023-06-25,Spotters,Matosinhos,38,F,Ciclyn,Viúvo(a)
2023-06-25,Spotters,Setubal,44,M,Yoga,Casado(a)
2023-06-26,Spotters,Gondomar,48,M,Yoga,Divorciado(a)
2023-06-26,Spotters,Gondomar,40,F,Ciclyn,Casado(a)
2023-06-26,Spotters,Espinho,32,F,Musculação,Casado(a)
2023-06-26,Spotters,Gondomar,44,F,Ciclyn,Solteiro(a)
2023-06-26,Spotters,Espinho,42,M,Ciclyn,Casado(a)
2023-06-26,Spotters,Espinho,37,M,Ciclyn,Casado(a)
2023-06-27,Spotters,Matosinhos,36,F,Ciclyn,Solteiro(a)
2023-06-27,Spotters,Espinho,29,F,Musculação,Casado(a)
2023-06-27,Spotters,Gondomar,47,F,Ciclyn,Viúvo(a)
2023-06-27,Spotters,Setubal,46,F,Musculação,Casado(a)
2023-06-27,Spotters,Setubal,40,M,Yoga,Casado(a)
2023-06-28,Spotters,Espinho,48,F,Musculação,Solteiro(a)
2023-06-28,Spotters,Espinho,33,M,Ciclyn,Solteiro(a)
2023-06-28,Spotters,Matosinhos,41,M,Musculação,Viúvo(a)
2023-06-28,Spotters,Setubal,42,M,Musculação,Casado(a)
2023-06-28,Spotters,Setubal,36,F,Ciclyn,Viúvo(a)
2023-06-29,Spotters,Gondomar,25,M,Yoga,Solteiro(a)
2023-06-29,Spotters,Espinho,37,F,Musculação,Casado(a)
2023-06-29,Spotters,Gondomar,43,M,Ciclyn,Viúvo(a)
2023-06-29,Spotters,Matosinhos,46,F,Yoga,Casado(a)
2023-06-29,Spotters,Setubal,29,F,Ciclyn,Casado(a)
2023-06-29,Spotters,Setubal,43,M,Yoga,Solteiro(a)
2023-06-29,Spotters,Setubal,45,F,Musculação,Solteiro(a)
2023-06-30,Spotters,Setubal,40,F,Yoga,Solteiro(a)
2023-06-30,Spotters,Matosinhos,46,F,Yoga,Viúvo(a)
2023-06-30,Spotters,Setubal,36,M,Ciclyn,Casado(a)
2023-06-30,Spotters,Setubal,30,F,Ciclyn,Casado(a)
2023-06-30,Spotters,Matosinhos,26,F,Yoga,Solteiro(a)
2023-06-30,Spotters,Espinho,27,M,Ciclyn,Casado(a)
2023-06-30,Spotters,Setubal,43,M,Ciclyn,Solteiro(a)
2023-07-01,Spotters,Espinho,41,F,Ciclyn,Casado(a)
2023-07-01,Spotters,Matosinhos,43,F,Yoga,Viúvo(a)
2023-07-01,Spotters,Gondomar,34,M,Ciclyn,Casado(a)
2023-07-02,Spotters,Gondomar,37,F,Musculação,Viúvo(a)
2023-07-02,Spotters,Espinho,42,F,Ciclyn,Solteiro(a)
2023-07-02,Spotters,Setubal,32,F,Ciclyn,Solteiro(a)
2023-07-02,Spotters,Espinho,26,M,Ciclyn,Solteiro(a)
2023-07-02,Spotters,Espinho,48,M,Yoga,Solteiro(a)
2023-07-02,Spotters,Setubal,39,F,Ciclyn,Divorciado(a)
2023-07-02,Spotters,Setubal,49,F,Musculação,Casado(a)
2023-07-02,Spotters,Matosinhos,32,M,Yoga,Solteiro(a)
2023-07-02,Spotters,Gondomar,41,F,Musculação,Viúvo(a)
2023-07-03,Spotters,Gondomar,40,F,Musculação,Solteiro(a)
2023-07-03,Spotters,Matosinhos,40,F,Musculação,Divorciado(a)
2023-07-03,Spotters,Gondomar,37,M,Yoga,Casado(a)
2023-07-03,Spotters,Gondomar,28,M,Yoga,Solteiro(a)
2023-07-04,Spotters,Setubal,27,M,Ciclyn,Solteiro(a)
2023-07-04,Spotters,Espinho,43,F,Yoga,Casado(a)
2023-07-04,Spotters,Gondomar,30,F,Musculação,Divorciado(a)
2023-07-04,Spotters,Espinho,47,F,Ciclyn,Casado(a)
2023-07-05,Spotters,Espinho,38,F,Musculação,Casado(a)
2023-07-05,Spotters,Matosinhos,48,F,Yoga,Casado(a)
2023-07-05,Spotters,Setubal,34,F,Ciclyn,Solteiro(a)
2023-07-05,Spotters,Espinho,49,F,Ciclyn,Casado(a)
2023-07-05,Spotters,Setubal,31,F,Musculação,Solteiro(a)
2023-07-05,Spotters,Setubal,39,F,Ciclyn,Divorciado(a)
2023-07-05,Spotters,Gondomar,26,F,Yoga,Solteiro(a)
2023-07-06,Spotters,Gondomar,48,F,Musculação,Solteiro(a)
2023-07-06,Spotters,Matosinhos,34,F,Ciclyn,Solteiro(a)
2023-07-06,Spotters,Setubal,40,M,Yoga,Casado(a)
2023-07-06,Spotters,Gondomar,47,F,Musculação,Solteiro(a)
2023-07-06,Spotters,Gondomar,25,M,Ciclyn,Solteiro(a)
2023-07-06,Spotters,Espinho,38,M,Yoga,Solteiro(a)
2023-07-06,Spotters,Gondomar,33,M,Ciclyn,Solteiro(a)
2023-07-06,Spotters,Gondomar,27,M,Yoga,Viúvo(a)
2023-07-06,Spotters,Matosinhos,26,F,Ciclyn,Casado(a)
2023-07-07,Spotters,Espinho,36,M,Yoga,Solteiro(a)
2023-07-07,Spotters,Gondomar,28,M,Yoga,Viúvo(a)
2023-07-07,Spotters,Gondomar,38,F,Musculação,Casado(a)
2023-07-08,Spotters,Setubal,37,F,Musculação,Casado(a)
2023-07-08,Spotters,Espinho,42,F,Musculação,Viúvo(a)
2023-07-08,Spotters,Matosinhos,29,F,Musculação,Casado(a)
2023-07-08,Spotters,Espinho,48,M,Ciclyn,Divorciado(a)
2023-07-08,Spotters,Setubal,47,M,Ciclyn,Solteiro(a)
2023-07-08,Spotters,Setubal,49,M,Musculação,Casado(a)
2023-07-09,Spotters,Setubal,48,F,Musculação,Solteiro(a)
2023-07-09,Spotters,Setubal,39,M,Musculação,Solteiro(a)
2023-07-09,Spotters,Matosinhos,27,M,Ciclyn,Divorciado(a)
2023-07-09,Spotters,Gondomar,38,F,Yoga,Solteiro(a)
2023-07-09,Spotters,Espinho,28,F,Yoga,Casado(a)
2023-07-09,Spotters,Gondomar,38,F,Ciclyn,Casado(a)
2023-07-09,Spotters,Gondomar,29,F,Yoga,Casado(a)
2023-07-09,Spotters,Matosinhos,41,M,Ciclyn,Solteiro(a)
2023-07-10,Spotters,Espinho,49,F,Yoga,Casado(a)
2023-07-10,Spotters,Matosinhos,34,M,Yoga,Casado(a)
2023-07-10,Spotters,Espinho,25,M,Musculação,Divorciado(a)
2023-07-10,Spotters,Espinho,34,F,Yoga,Solteiro(a)
2023-07-10,Spotters,Espinho,48,F,Musculação,Solteiro(a)
2023-07-10,Spotters,Matosinhos,44,M,Ciclyn,Solteiro(a)
2023-07-10,Spotters,Gondomar,27,F,Ciclyn,Divorciado(a)
2023-07-10,Spotters,Setubal,34,M,Yoga,Casado(a)
2023-07-11,Spotters,Matosinhos,38,M,Ciclyn,Casado(a)
2023-07-11,Spotters,Setubal,38,F,Yoga,Viúvo(a)
2023-07-11,Spotters,Setubal,42,F,Ciclyn,Solteiro(a)
2023-07-11,Spotters,Gondomar,36,M,Ciclyn,Viúvo(a)
2023-07-11,Spotters,Gondomar,43,M,Musculação,Solteiro(a)
2023-07-12,Spotters,Matosinhos,30,M,Musculação,Casado(a)
2023-07-12,Spotters,Matosinhos,29,F,Yoga,Divorciado(a)
2023-07-12,Spotters,Gondomar,42,M,Musculação,Casado(a)
2023-07-12,Spotters,Setubal,48,M,Yoga,Casado(a)
2023-07-12,Spotters,Setubal,49,M,Musculação,Casado(a)
2023-07-12,Spotters,Espinho,44,M,Ciclyn,Solteiro(a)
2023-07-12,Spotters,Gondomar,30,F,Musculação,Viúvo(a)
2023-07-12,Spotters,Matosinhos,31,F,Musculação,Solteiro(a)
2023-07-12,Spotters,Setubal,36,F,Musculação,Casado(a)
2023-07-12,Spotters,Gondomar,41,F,Yoga,Casado(a)
2023-07-13,Spotters,Gondomar,42,M,Yoga,Casado(a)
2023-07-13,Spotters,Espinho,33,F,Musculação,Solteiro(a)
2023-07-13,Spotters,Matosinhos,44,F,Ciclyn,Viúvo(a)
2023-07-14,Spotters,Setubal,33,F,Yoga,Solteiro(a)
2023-07-14,Spotters,Matosinhos,45,M,Ciclyn,Solteiro(a)
2023-07-14,Spotters,Setubal,44,M,Yoga,Solteiro(a)
2023-07-14,Spotters,Espinho,30,F,Musculação,Divorciado(a)
2023-07-14,Spotters,Gondomar,46,F,Ciclyn,Solteiro(a)
2023-07-15,Spotters,Gondomar,31,M,Musculação,Solteiro(a)
2023-07-15,Spotters,Matosinhos,35,M,Ciclyn,Casado(a)
